timestamp,response_time,http_code,result,payload_file,is_allowed,blocking_findings,non_blocking_findings
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547082000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547083000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547083000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547083000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547083000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547083000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547083000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547083000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547083000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
